"Plot Title: SC StA DO Meter"
"#","Date Time, GMT-08:00","DO conc, mg/L (LGR S/N: 21658049, SEN S/N: 21658049, LBL: DO)","Temp, °F (LGR S/N: 21658049, SEN S/N: 21658049, LBL: Temp)","Coupler Detached (LGR S/N: 21658049)","Coupler Attached (LGR S/N: 21658049)","Host Connected (LGR S/N: 21658049)","End Of File (LGR S/N: 21658049)"
470,03/25/25 09:56:49 PM,12.35,44.20,,,,
471,03/25/25 10:56:49 PM,12.35,44.13,,,,
472,03/25/25 11:56:49 PM,12.35,43.99,,,,
473,03/26/25 12:56:49 AM,12.35,43.84,,,,
474,03/26/25 01:56:49 AM,12.36,43.74,,,,
475,03/26/25 02:56:49 AM,12.35,43.63,,,,
476,03/26/25 03:56:49 AM,12.36,43.52,,,,
477,03/26/25 04:56:49 AM,12.36,43.45,,,,
478,03/26/25 05:56:49 AM,12.37,43.34,,,,
479,03/26/25 06:56:49 AM,12.34,43.30,,,,
480,03/26/25 07:56:49 AM,12.34,43.38,,,,
481,03/26/25 08:56:49 AM,12.35,43.52,,,,
482,03/26/25 09:56:49 AM,12.32,43.66,,,,
483,03/26/25 10:56:49 AM,12.32,43.77,,,,
484,03/26/25 11:56:49 AM,12.31,43.84,,,,
485,03/26/25 12:56:49 PM,12.30,43.95,,,,
486,03/26/25 01:56:49 PM,12.27,44.38,,,,
487,03/26/25 02:56:49 PM,12.24,44.96,,,,
488,03/26/25 03:56:49 PM,12.17,45.25,,,,
489,03/26/25 04:56:49 PM,12.13,45.14,,,,
490,03/26/25 05:56:49 PM,12.11,45.00,,,,
491,03/26/25 06:56:49 PM,12.07,44.92,,,,
492,03/26/25 07:56:49 PM,12.04,44.89,,,,
493,03/26/25 08:56:49 PM,12.02,44.96,,,,
494,03/26/25 09:56:49 PM,12.00,44.96,,,,
495,03/26/25 10:56:49 PM,11.99,44.96,,,,
496,03/26/25 11:56:49 PM,12.02,44.92,,,,
497,03/27/25 12:56:49 AM,12.06,44.89,,,,
498,03/27/25 01:56:49 AM,12.11,44.78,,,,
499,03/27/25 02:56:49 AM,12.17,44.67,,,,
500,03/27/25 03:56:49 AM,12.21,44.53,,,,
501,03/27/25 04:56:49 AM,12.25,44.31,,,,
502,03/27/25 05:56:49 AM,12.27,44.10,,,,
503,03/27/25 06:56:49 AM,12.30,43.92,,,,
504,03/27/25 07:56:49 AM,12.32,43.77,,,,
505,03/27/25 08:56:49 AM,12.31,43.70,,,,
506,03/27/25 09:56:49 AM,12.31,43.77,,,,
507,03/27/25 10:56:49 AM,12.33,43.84,,,,
508,03/27/25 11:56:49 AM,12.33,43.92,,,,
509,03/27/25 12:56:49 PM,12.31,44.10,,,,
510,03/27/25 01:56:49 PM,12.29,44.24,,,,
511,03/27/25 02:56:49 PM,12.25,44.31,,,,
512,03/27/25 03:56:49 PM,12.23,44.38,,,,
513,03/27/25 04:56:49 PM,12.18,44.35,,,,
514,03/27/25 05:56:49 PM,12.14,44.31,,,,
515,03/27/25 06:56:49 PM,12.11,44.31,,,,
516,03/27/25 07:56:49 PM,12.07,44.28,,,,
517,03/27/25 08:56:49 PM,12.05,44.28,,,,
518,03/27/25 09:56:49 PM,12.03,44.28,,,,
519,03/27/25 10:56:49 PM,12.02,44.24,,,,
520,03/27/25 11:56:49 PM,12.02,44.24,,,,
521,03/28/25 12:56:49 AM,12.02,44.17,,,,
522,03/28/25 01:56:49 AM,12.02,44.13,,,,
523,03/28/25 02:56:49 AM,12.02,44.06,,,,
524,03/28/25 03:56:49 AM,12.04,44.02,,,,
525,03/28/25 04:56:49 AM,12.04,43.99,,,,
526,03/28/25 05:56:49 AM,12.06,43.92,,,,
527,03/28/25 06:56:49 AM,12.07,43.88,,,,
528,03/28/25 07:56:49 AM,12.09,43.88,,,,
529,03/28/25 08:56:49 AM,12.09,43.92,,,,
530,03/28/25 09:56:49 AM,12.11,43.99,,,,
531,03/28/25 10:56:49 AM,12.13,44.10,,,,
532,03/28/25 11:56:49 AM,12.14,44.24,,,,
533,03/28/25 12:56:49 PM,12.16,44.35,,,,
534,03/28/25 01:56:49 PM,12.16,44.46,,,,
535,03/28/25 02:56:49 PM,12.16,44.53,,,,
536,03/28/25 03:56:49 PM,12.17,44.49,,,,
537,03/28/25 04:56:49 PM,12.19,44.42,,,,
538,03/28/25 05:56:49 PM,12.19,44.35,,,,
539,03/28/25 06:56:49 PM,12.21,44.24,,,,
540,03/28/25 07:56:49 PM,12.24,44.13,,,,
541,03/28/25 08:56:49 PM,12.26,44.06,,,,
542,03/28/25 09:56:49 PM,12.28,43.95,,,,
543,03/28/25 10:56:49 PM,12.31,43.88,,,,
544,03/28/25 11:56:49 PM,12.34,43.77,,,,
545,03/29/25 12:56:49 AM,12.37,43.66,,,,
546,03/29/25 01:56:49 AM,12.40,43.56,,,,
547,03/29/25 02:56:49 AM,12.41,43.45,,,,
548,03/29/25 03:56:49 AM,12.44,43.38,,,,
549,03/29/25 04:56:49 AM,12.46,43.27,,,,
550,03/29/25 05:56:49 AM,12.47,43.23,,,,
551,03/29/25 06:56:49 AM,12.49,43.20,,,,
552,03/29/25 07:56:49 AM,12.49,43.20,,,,
553,03/29/25 08:56:49 AM,12.50,43.23,,,,
554,03/29/25 09:56:49 AM,12.53,43.27,,,,
555,03/29/25 10:56:49 AM,12.56,43.45,,,,
556,03/29/25 11:56:49 AM,12.56,43.63,,,,
557,03/29/25 12:56:49 PM,12.56,43.74,,,,
558,03/29/25 01:56:49 PM,12.54,43.95,,,,
559,03/29/25 02:56:49 PM,12.52,44.31,,,,
560,03/29/25 03:56:49 PM,12.47,44.49,,,,
561,03/29/25 04:56:49 PM,12.43,44.53,,,,
562,03/29/25 05:56:49 PM,12.39,44.46,,,,
563,03/29/25 06:56:49 PM,12.35,44.35,,,,
564,03/29/25 07:56:49 PM,12.32,44.24,,,,
565,03/29/25 08:56:49 PM,12.31,44.13,,,,
566,03/29/25 09:56:49 PM,12.30,43.95,,,,
567,03/29/25 10:56:49 PM,12.30,43.81,,,,
568,03/29/25 11:56:49 PM,12.29,43.74,,,,
569,03/30/25 12:56:49 AM,12.30,43.59,,,,
570,03/30/25 01:56:49 AM,12.31,43.45,,,,
571,03/30/25 02:56:49 AM,12.31,43.34,,,,
572,03/30/25 03:56:49 AM,12.31,43.20,,,,
573,03/30/25 04:56:49 AM,12.32,43.05,,,,
574,03/30/25 05:56:49 AM,12.32,42.91,,,,
575,03/30/25 06:56:49 AM,12.34,42.80,,,,
576,03/30/25 07:56:49 AM,12.33,42.80,,,,
577,03/30/25 08:56:49 AM,12.33,42.91,,,,
578,03/30/25 09:56:49 AM,12.33,43.16,,,,
579,03/30/25 10:56:49 AM,12.32,43.52,,,,
580,03/30/25 11:56:49 AM,12.30,43.92,,,,
581,03/30/25 12:56:49 PM,12.27,44.31,,,,
582,03/30/25 01:56:49 PM,12.21,44.82,,,,
583,03/30/25 02:56:49 PM,12.16,45.25,,,,
584,03/30/25 03:56:49 PM,12.07,45.50,,,,
585,03/30/25 04:56:49 PM,12.03,45.36,,,,
586,03/30/25 05:56:49 PM,11.98,45.10,,,,
587,03/30/25 06:56:49 PM,11.95,44.89,,,,
588,03/30/25 07:56:49 PM,11.92,44.67,,,,
589,03/30/25 08:56:49 PM,11.89,44.60,,,,
590,03/30/25 09:56:49 PM,11.88,44.56,,,,
591,03/30/25 10:56:49 PM,11.86,44.53,,,,
592,03/30/25 11:56:49 PM,11.85,44.49,,,,
593,03/31/25 12:56:49 AM,11.84,44.46,,,,
594,03/31/25 01:56:49 AM,11.83,44.42,,,,
595,03/31/25 02:56:49 AM,11.85,44.38,,,,
596,03/31/25 03:56:49 AM,11.85,44.31,,,,
597,03/31/25 04:56:49 AM,11.86,44.28,,,,
598,03/31/25 05:56:49 AM,11.88,44.20,,,,
599,03/31/25 06:56:49 AM,11.88,44.13,,,,
600,03/31/25 07:56:49 AM,11.90,44.24,,,,
601,03/31/25 08:56:49 AM,11.90,44.46,,,,
602,03/31/25 09:56:49 AM,11.93,44.64,,,,
603,03/31/25 10:56:49 AM,11.92,44.96,,,,
604,03/31/25 11:56:49 AM,11.92,45.28,,,,
605,03/31/25 12:56:49 PM,11.93,45.61,,,,
606,03/31/25 01:56:49 PM,11.92,46.04,,,,
607,03/31/25 02:56:49 PM,11.88,46.58,,,,
608,03/31/25 03:56:49 PM,11.84,46.72,,,,
609,03/31/25 04:56:49 PM,11.83,46.44,,,,
610,03/31/25 05:56:49 PM,11.82,46.00,,,,
611,03/31/25 06:56:49 PM,11.82,45.61,,,,
612,03/31/25 07:56:49 PM,11.81,45.36,,,,
613,03/31/25 08:56:49 PM,11.81,45.14,,,,
614,03/31/25 09:56:49 PM,11.81,44.96,,,,
615,03/31/25 10:56:49 PM,11.81,44.82,,,,
616,03/31/25 11:56:49 PM,11.82,44.67,,,,
617,04/01/25 12:56:49 AM,11.82,44.49,,,,
618,04/01/25 01:56:49 AM,11.84,44.38,,,,
619,04/01/25 02:56:49 AM,11.85,44.28,,,,
620,04/01/25 03:56:49 AM,11.86,44.17,,,,
621,04/01/25 04:56:49 AM,11.88,44.10,,,,
622,04/01/25 05:56:49 AM,11.90,43.99,,,,
623,04/01/25 06:56:49 AM,11.90,43.92,,,,
624,04/01/25 07:56:49 AM,11.93,43.92,,,,
625,04/01/25 08:56:49 AM,11.91,44.17,,,,
626,04/01/25 09:56:49 AM,11.97,44.31,,,,
627,04/01/25 10:56:49 AM,11.98,44.78,,,,
628,04/01/25 11:56:49 AM,11.95,45.43,,,,
629,04/01/25 12:56:49 PM,11.94,46.00,,,,
630,04/01/25 01:56:49 PM,11.92,46.44,,,,
631,04/01/25 02:56:49 PM,11.89,46.69,,,,
632,04/01/25 03:56:49 PM,11.87,46.65,,,,
633,04/01/25 04:56:49 PM,11.86,46.33,,,,
634,04/01/25 05:56:49 PM,11.84,45.97,,,,
635,04/01/25 06:56:49 PM,11.83,45.68,,,,
636,04/01/25 07:56:49 PM,11.81,45.46,,,,
637,04/01/25 08:56:49 PM,11.78,45.28,,,,
638,04/01/25 09:56:49 PM,11.78,45.10,,,,
639,04/01/25 10:56:49 PM,11.77,44.96,,,,
640,04/01/25 11:56:49 PM,11.77,44.85,,,,
641,04/02/25 12:56:49 AM,11.78,44.71,,,,
642,04/02/25 01:56:49 AM,11.78,44.60,,,,
643,04/02/25 02:56:49 AM,11.78,44.53,,,,
644,04/02/25 03:56:49 AM,11.79,44.46,,,,
645,04/02/25 04:56:49 AM,11.82,44.38,,,,
646,04/02/25 05:56:49 AM,11.83,44.31,,,,
647,04/02/25 06:56:49 AM,11.84,44.28,,,,
648,04/02/25 07:56:49 AM,11.82,44.28,,,,
649,04/02/25 08:56:49 AM,11.85,44.46,,,,
650,04/02/25 09:56:49 AM,11.93,44.82,,,,
651,04/02/25 10:56:49 AM,11.92,45.39,,,,
652,04/02/25 11:56:49 AM,11.91,45.79,,,,
653,04/02/25 12:56:49 PM,11.90,46.18,,,,
654,04/02/25 01:56:49 PM,11.90,46.69,,,,
655,04/02/25 02:56:49 PM,11.86,46.87,,,,
656,04/02/25 03:56:49 PM,11.85,47.05,,,,
657,04/02/25 04:56:49 PM,11.84,46.90,,,,
658,04/02/25 05:56:49 PM,11.83,46.51,,,,
659,04/02/25 06:56:49 PM,11.84,45.86,,,,
660,04/02/25 07:56:49 PM,11.84,45.36,,,,
661,04/02/25 08:56:49 PM,11.85,44.96,,,,
662,04/02/25 09:56:49 PM,11.87,44.60,,,,
663,04/02/25 10:56:49 PM,11.87,44.31,,,,
664,04/02/25 11:56:49 PM,11.89,44.06,,,,
665,04/03/25 12:56:49 AM,11.91,43.81,,,,
666,04/03/25 01:56:49 AM,11.92,43.63,,,,
667,04/03/25 02:56:49 AM,11.93,43.48,,,,
668,04/03/25 03:56:49 AM,11.96,43.38,,,,
669,04/03/25 04:56:49 AM,11.98,43.20,,,,
670,04/03/25 05:56:49 AM,12.00,43.05,,,,
671,04/03/25 06:56:49 AM,12.04,42.91,,,,
672,04/03/25 07:56:49 AM,12.03,42.94,,,,
673,04/03/25 08:56:49 AM,12.06,43.16,,,,
674,04/03/25 09:25:56 AM,,,,Logged,,
675,04/03/25 09:25:57 AM,,,,,Logged,
676,04/03/25 09:26:14 AM,,,Logged,,,
677,04/03/25 09:56:49 AM,12.06,43.63,,,,
678,04/03/25 10:56:49 AM,12.11,44.17,,,,
679,04/03/25 11:56:49 AM,12.09,44.92,,,,
680,04/03/25 12:56:49 PM,12.06,45.72,,,,
681,04/03/25 01:56:49 PM,12.04,46.36,,,,
682,04/03/25 02:56:49 PM,11.99,46.83,,,,
683,04/03/25 03:56:49 PM,11.96,46.98,,,,
684,04/03/25 04:56:49 PM,11.95,46.83,,,,
685,04/03/25 05:56:49 PM,11.94,46.36,,,,
686,04/03/25 06:56:49 PM,11.95,45.79,,,,
687,04/03/25 07:56:49 PM,11.95,45.21,,,,
688,04/03/25 08:56:49 PM,11.96,44.78,,,,
689,04/03/25 09:56:49 PM,11.95,44.42,,,,
690,04/03/25 10:56:49 PM,11.96,44.13,,,,
691,04/03/25 11:56:49 PM,11.97,43.88,,,,
692,04/04/25 12:56:49 AM,11.97,43.74,,,,
693,04/04/25 01:56:49 AM,11.98,43.59,,,,
694,04/04/25 02:56:49 AM,11.98,43.48,,,,
695,04/04/25 03:56:49 AM,11.99,43.38,,,,
696,04/04/25 04:56:49 AM,12.02,43.23,,,,
697,04/04/25 05:56:49 AM,12.04,43.09,,,,
698,04/04/25 06:56:49 AM,12.06,43.02,,,,
699,04/04/25 07:56:49 AM,12.02,43.09,,,,
700,04/04/25 08:56:49 AM,12.06,43.34,,,,
701,04/04/25 09:56:49 AM,12.07,43.74,,,,
702,04/04/25 10:56:49 AM,12.08,44.42,,,,
703,04/04/25 11:56:49 AM,12.05,45.03,,,,
704,04/04/25 12:56:49 PM,12.03,45.68,,,,
705,04/04/25 01:56:49 PM,12.00,46.36,,,,
706,04/04/25 02:56:49 PM,11.94,46.90,,,,
707,04/04/25 03:56:49 PM,11.91,47.23,,,,
708,04/04/25 04:56:49 PM,11.89,47.23,,,,
709,04/04/25 05:56:49 PM,11.86,47.01,,,,
710,04/04/25 06:56:49 PM,11.85,46.54,,,,
711,04/04/25 07:56:49 PM,11.85,45.97,,,,
712,04/04/25 08:56:49 PM,11.84,45.46,,,,
713,04/04/25 09:56:49 PM,11.83,45.07,,,,
714,04/04/25 10:56:49 PM,11.83,44.71,,,,
715,04/04/25 11:56:49 PM,11.84,44.42,,,,
716,04/05/25 12:56:49 AM,11.83,44.24,,,,
717,04/05/25 01:56:49 AM,11.86,44.10,,,,
718,04/05/25 02:56:49 AM,11.85,43.99,,,,
719,04/05/25 03:56:49 AM,11.84,43.92,,,,
720,04/05/25 04:56:49 AM,11.84,43.84,,,,
721,04/05/25 05:56:49 AM,11.86,43.77,,,,
722,04/05/25 06:56:49 AM,11.85,43.74,,,,
723,04/05/25 07:56:49 AM,11.88,43.77,,,,
724,04/05/25 08:56:49 AM,11.89,44.06,,,,
725,04/05/25 09:56:49 AM,11.89,44.46,,,,
726,04/05/25 10:56:49 AM,11.88,45.10,,,,
727,04/05/25 11:56:49 AM,11.85,45.82,,,,
728,04/05/25 12:56:49 PM,11.82,46.58,,,,
729,04/05/25 01:56:49 PM,11.78,47.37,,,,
730,04/05/25 02:56:49 PM,11.74,47.84,,,,
731,04/05/25 03:56:49 PM,11.69,48.16,,,,
732,04/05/25 04:56:49 PM,11.66,48.13,,,,
733,04/05/25 05:56:49 PM,11.65,47.77,,,,
734,04/05/25 06:56:49 PM,11.63,47.30,,,,
735,04/05/25 07:56:49 PM,11.61,46.90,,,,
736,04/05/25 08:56:49 PM,11.61,46.54,,,,
737,04/05/25 09:56:49 PM,11.59,46.22,,,,
738,04/05/25 10:56:49 PM,11.58,46.00,,,,
739,04/05/25 11:56:49 PM,11.56,45.86,,,,
740,04/06/25 12:56:49 AM,11.56,45.79,,,,
741,04/06/25 01:56:49 AM,11.57,45.75,,,,
742,04/06/25 02:56:49 AM,11.56,45.68,,,,
743,04/06/25 03:56:49 AM,11.56,45.64,,,,
744,04/06/25 04:56:49 AM,11.55,45.64,,,,
745,04/06/25 05:56:49 AM,11.54,45.64,,,,
746,04/06/25 06:56:49 AM,11.53,45.64,,,,
747,04/06/25 07:56:49 AM,11.55,45.68,,,,
748,04/06/25 08:56:49 AM,11.56,45.82,,,,
749,04/06/25 09:56:49 AM,11.57,45.97,,,,
750,04/06/25 10:56:49 AM,11.61,46.04,,,,
751,04/06/25 11:56:49 AM,11.61,46.15,,,,
752,04/06/25 12:56:49 PM,11.62,46.26,,,,
753,04/06/25 01:56:49 PM,11.61,46.36,,,,
754,04/06/25 02:56:49 PM,11.62,46.47,,,,
755,04/06/25 03:56:49 PM,11.55,46.65,,,,
756,04/06/25 04:56:49 PM,11.63,46.80,,,,
757,04/06/25 05:56:49 PM,11.61,46.76,,,,
758,04/06/25 06:56:49 PM,11.62,46.62,,,,
759,04/06/25 07:56:49 PM,11.63,46.40,,,,
760,04/06/25 08:56:49 PM,11.65,46.18,,,,
761,04/06/25 09:56:49 PM,11.66,46.04,,,,
762,04/06/25 10:56:49 PM,11.68,45.90,,,,
763,04/06/25 11:56:49 PM,11.69,45.79,,,,
764,04/07/25 12:56:49 AM,11.70,45.72,,,,
765,04/07/25 01:56:49 AM,11.72,45.64,,,,
766,04/07/25 02:56:49 AM,11.73,45.57,,,,
767,04/07/25 03:56:49 AM,11.74,45.50,,,,
768,04/07/25 04:56:49 AM,11.75,45.43,,,,
769,04/07/25 05:56:49 AM,11.75,45.36,,,,
770,04/07/25 06:56:49 AM,11.74,45.28,,,,
771,04/07/25 07:56:49 AM,11.75,45.25,,,,
772,04/07/25 08:56:49 AM,11.76,45.25,,,,
773,04/07/25 09:56:49 AM,11.78,45.43,,,,
774,04/07/25 10:56:49 AM,11.79,45.82,,,,
775,04/07/25 11:56:49 AM,11.78,46.18,,,,
776,04/07/25 12:56:49 PM,11.82,46.51,,,,
777,04/07/25 01:56:49 PM,11.84,46.69,,,,
778,04/07/25 02:56:49 PM,11.87,46.69,,,,
779,04/07/25 03:56:49 PM,11.89,46.51,,,,
780,04/07/25 04:56:49 PM,11.91,46.22,,,,
781,04/07/25 05:56:49 PM,11.93,45.97,,,,
782,04/07/25 06:56:49 PM,11.94,45.72,,,,
783,04/07/25 07:56:49 PM,11.92,45.54,,,,
784,04/07/25 08:56:49 PM,11.91,45.36,,,,
785,04/07/25 09:56:49 PM,11.90,45.25,,,,
786,04/07/25 10:56:49 PM,11.89,45.14,,,,
787,04/07/25 11:56:49 PM,11.89,45.03,,,,
788,04/08/25 12:56:49 AM,11.89,44.96,,,,
789,04/08/25 01:56:49 AM,11.90,44.85,,,,
790,04/08/25 02:56:49 AM,11.91,44.74,,,,
791,04/08/25 03:56:49 AM,11.93,44.64,,,,
792,04/08/25 04:56:49 AM,11.95,44.53,,,,
793,04/08/25 05:56:49 AM,11.96,44.42,,,,
794,04/08/25 06:56:49 AM,11.99,44.35,,,,
795,04/08/25 07:56:49 AM,11.99,44.31,,,,
796,04/08/25 08:56:49 AM,12.04,44.28,,,,
797,04/08/25 09:56:49 AM,12.07,44.31,,,,
798,04/08/25 10:56:49 AM,12.09,44.53,,,,
799,04/08/25 11:56:49 AM,12.11,44.92,,,,
800,04/08/25 12:56:49 PM,12.11,45.10,,,,
801,04/08/25 01:56:49 PM,12.13,45.07,,,,
802,04/08/25 02:56:49 PM,12.14,44.92,,,,
803,04/08/25 03:56:49 PM,12.16,44.85,,,,
804,04/08/25 04:56:49 PM,12.17,44.71,,,,
805,04/08/25 05:56:49 PM,12.23,44.60,,,,
806,04/08/25 06:56:49 PM,12.26,44.49,,,,
807,04/08/25 07:56:49 PM,12.28,44.35,,,,
808,04/08/25 08:56:49 PM,12.32,44.24,,,,
809,04/08/25 09:56:49 PM,12.36,44.13,,,,
810,04/08/25 10:56:49 PM,12.41,44.02,,,,
811,04/08/25 11:56:49 PM,12.46,43.88,,,,
812,04/09/25 12:56:49 AM,12.50,43.77,,,,
813,04/09/25 01:56:49 AM,12.52,43.66,,,,
814,04/09/25 02:56:49 AM,12.53,43.56,,,,
815,04/09/25 03:56:49 AM,12.53,43.48,,,,
816,04/09/25 04:56:49 AM,12.54,43.38,,,,
817,04/09/25 05:56:49 AM,12.55,43.30,,,,
818,04/09/25 06:56:49 AM,12.54,43.27,,,,
819,04/09/25 07:56:49 AM,12.55,43.34,,,,
820,04/09/25 08:56:49 AM,12.55,43.45,,,,
821,04/09/25 09:56:49 AM,12.56,43.70,,,,
822,04/09/25 10:56:49 AM,12.55,43.92,,,,
823,04/09/25 11:56:49 AM,12.53,44.28,,,,
824,04/09/25 12:56:49 PM,12.50,44.71,,,,
825,04/09/25 01:56:49 PM,12.47,44.85,,,,
826,04/09/25 02:56:49 PM,12.43,45.07,,,,
827,04/09/25 03:56:49 PM,12.38,45.25,,,,
828,04/09/25 04:56:49 PM,12.33,45.32,,,,
829,04/09/25 05:56:49 PM,12.29,45.28,,,,
830,04/09/25 06:56:49 PM,12.24,45.10,,,,
831,04/09/25 07:56:49 PM,12.21,44.89,,,,
832,04/09/25 08:56:49 PM,12.18,44.78,,,,
833,04/09/25 09:56:49 PM,12.15,44.71,,,,
834,04/09/25 10:56:49 PM,12.11,44.67,,,,
835,04/09/25 11:56:49 PM,12.11,44.64,,,,
836,04/10/25 12:56:49 AM,12.10,44.60,,,,
837,04/10/25 01:56:49 AM,12.09,44.56,,,,
838,04/10/25 02:56:49 AM,12.09,44.49,,,,
839,04/10/25 03:56:49 AM,12.09,44.42,,,,
840,04/10/25 04:56:49 AM,12.08,44.35,,,,
841,04/10/25 05:56:49 AM,12.08,44.31,,,,
842,04/10/25 06:56:49 AM,12.07,44.24,,,,
843,04/10/25 07:56:49 AM,12.06,44.24,,,,
844,04/10/25 08:56:49 AM,12.06,44.28,,,,
845,04/10/25 09:56:49 AM,12.08,44.35,,,,
846,04/10/25 10:56:49 AM,12.09,44.42,,,,
847,04/10/25 11:56:49 AM,12.09,44.49,,,,
848,04/10/25 12:56:49 PM,12.08,44.49,,,,
849,04/10/25 01:56:49 PM,12.08,44.64,,,,
850,04/10/25 02:56:49 PM,12.07,44.85,,,,
851,04/10/25 03:56:49 PM,12.06,45.00,,,,
852,04/10/25 04:56:49 PM,12.07,45.00,,,,
853,04/10/25 05:56:49 PM,12.10,45.00,,,,
854,04/10/25 06:56:49 PM,12.11,44.92,,,,
855,04/10/25 07:56:49 PM,12.13,44.89,,,,
856,04/10/25 08:56:49 PM,12.16,44.82,,,,
857,04/10/25 09:56:49 PM,12.19,44.78,,,,
858,04/10/25 10:56:49 PM,12.24,44.74,,,,
859,04/10/25 11:56:49 PM,12.26,44.67,,,,
860,04/11/25 12:56:49 AM,12.28,44.60,,,,
861,04/11/25 01:56:49 AM,12.29,44.46,,,,
862,04/11/25 02:56:49 AM,12.31,44.31,,,,
863,04/11/25 03:56:49 AM,12.32,44.20,,,,
864,04/11/25 04:56:49 AM,12.34,44.10,,,,
865,04/11/25 05:56:49 AM,12.35,43.95,,,,
866,04/11/25 06:56:49 AM,12.36,43.84,,,,
867,04/11/25 07:56:49 AM,12.39,43.84,,,,
868,04/11/25 08:56:49 AM,12.39,44.02,,,,
869,04/11/25 09:56:49 AM,12.40,44.42,,,,
870,04/11/25 10:56:49 AM,12.40,44.89,,,,
871,04/11/25 11:56:49 AM,12.41,45.14,,,,
872,04/11/25 12:56:49 PM,12.37,45.28,,,,
873,04/11/25 01:56:49 PM,12.35,45.75,,,,
874,04/11/25 02:56:49 PM,12.33,45.97,,,,
875,04/11/25 03:56:49 PM,12.28,46.08,,,,
876,04/11/25 04:56:49 PM,12.25,45.72,,,,
877,04/11/25 05:56:49 PM,12.23,45.43,,,,
878,04/11/25 06:56:49 PM,12.20,45.14,,,,
879,04/11/25 07:56:49 PM,12.20,44.78,,,,
880,04/11/25 08:56:49 PM,12.17,44.53,,,,
881,04/11/25 09:56:49 PM,12.16,44.31,,,,
882,04/11/25 10:56:49 PM,12.15,44.13,,,,
883,04/11/25 11:56:49 PM,12.15,43.99,,,,
884,04/12/25 12:56:49 AM,12.16,43.84,,,,
885,04/12/25 01:56:49 AM,12.16,43.81,,,,
886,04/12/25 02:56:49 AM,12.16,43.70,,,,
887,04/12/25 03:56:49 AM,12.18,43.59,,,,
888,04/12/25 04:56:49 AM,12.19,43.45,,,,
889,04/12/25 05:56:49 AM,12.21,43.23,,,,
890,04/12/25 06:56:49 AM,12.25,43.09,,,,
891,04/12/25 07:56:49 AM,12.29,43.09,,,,
892,04/12/25 08:56:49 AM,12.32,43.30,,,,
893,04/12/25 09:56:49 AM,12.35,43.70,,,,
894,04/12/25 10:56:49 AM,12.35,44.24,,,,
895,04/12/25 11:56:49 AM,12.35,44.85,,,,
896,04/12/25 12:56:49 PM,12.34,45.32,,,,
897,04/12/25 01:56:49 PM,12.32,45.68,,,,
898,04/12/25 02:56:49 PM,12.29,46.11,,,,
899,04/12/25 03:56:49 PM,12.25,46.33,,,,
900,04/12/25 04:56:49 PM,12.21,46.15,,,,
901,04/12/25 05:56:49 PM,12.18,45.82,,,,
902,04/12/25 06:56:49 PM,12.15,45.39,,,,
903,04/12/25 07:56:49 PM,12.12,45.03,,,,
904,04/12/25 08:56:49 PM,12.11,44.71,,,,
905,04/12/25 09:56:49 PM,12.10,44.38,,,,
906,04/12/25 10:56:49 PM,12.11,44.10,,,,
907,04/12/25 11:56:49 PM,12.13,43.88,,,,
908,04/13/25 12:56:49 AM,12.13,43.63,,,,
909,04/13/25 01:56:49 AM,12.15,43.45,,,,
910,04/13/25 02:56:49 AM,12.16,43.27,,,,
911,04/13/25 03:56:49 AM,12.18,43.09,,,,
912,04/13/25 04:56:49 AM,12.20,42.91,,,,
913,04/13/25 05:56:49 AM,12.21,42.80,,,,
914,04/13/25 06:56:49 AM,12.24,42.76,,,,
915,04/13/25 07:56:49 AM,12.28,42.84,,,,
916,04/13/25 08:56:49 AM,12.30,43.12,,,,
917,04/13/25 09:56:49 AM,12.32,43.63,,,,
918,04/13/25 10:56:49 AM,12.31,44.20,,,,
919,04/13/25 11:56:49 AM,12.31,44.92,,,,
920,04/13/25 12:56:49 PM,12.28,45.46,,,,
921,04/13/25 01:56:49 PM,12.25,45.82,,,,
922,04/13/25 02:56:49 PM,12.24,46.15,,,,
923,04/13/25 03:56:49 PM,12.19,46.36,,,,
924,04/13/25 04:56:49 PM,12.14,46.33,,,,
925,04/13/25 05:56:49 PM,12.10,46.08,,,,
926,04/13/25 06:56:49 PM,12.09,45.64,,,,
927,04/13/25 07:56:49 PM,12.06,45.21,,,,
928,04/13/25 08:56:49 PM,12.03,44.85,,,,
929,04/13/25 09:56:49 PM,12.00,44.60,,,,
930,04/13/25 10:56:49 PM,11.98,44.38,,,,
931,04/13/25 11:56:49 PM,11.97,44.24,,,,
932,04/14/25 12:56:49 AM,11.94,44.17,,,,
933,04/14/25 01:56:49 AM,11.94,44.10,,,,
934,04/14/25 02:56:49 AM,11.93,44.02,,,,
935,04/14/25 03:56:49 AM,11.93,43.95,,,,
936,04/14/25 04:56:49 AM,11.93,43.88,,,,
937,04/14/25 05:56:49 AM,11.93,43.77,,,,
938,04/14/25 06:56:49 AM,11.94,43.77,,,,
939,04/14/25 07:56:49 AM,11.99,43.92,,,,
940,04/14/25 08:56:49 AM,12.00,44.24,,,,
941,04/14/25 09:56:49 AM,12.02,44.78,,,,
942,04/14/25 10:56:49 AM,11.99,45.50,,,,
943,04/14/25 11:56:49 AM,11.95,46.33,,,,
944,04/14/25 12:56:49 PM,11.93,47.08,,,,
945,04/14/25 01:56:49 PM,11.88,47.80,,,,
